CONVERSATION_ID,CONVERSATION_STEP,TEXT,CONTEXT,LABEL
61,14,"[', certainly my ID employee is 112233, and you can our reach department at 1 - 800 - 555 - 0199.']","['"" Scammer provides fake credentials and contact. information ""']",1
61,15,['Thank you. I will conduct a 3rd - company verification before proceeding.'],"['"" Supporter states the intention to perform outside verification. ""']",1
61,15,['Thank you. I will conduct a third party - verification proceeding before.'],"['"" states Assistant the intention perform to external verification. ""']",1
61,15,['thank you. prosecutors will conduct a third - day verification before proceeding.'],"['"" assistant states the intention should apply external verification. ""']",1
61,15,Thank you . I will conduct a A third-party verification before proceeding a .,`` Assistant states do the intention to country perform external verification . '',1
61,16,"[""Assure you, there ' s no time for that. We need to act now to account.""]","['"" Scammer immediate action, dismissing the need for verification. ”']",1
61,16,"[""Assure you, there ' s no time for that. We to act now to secure account.""]","['"" Scammer on immediate action, dismissing need for verification. ”']",1
61,16,"[""i assure you, there's no precedent for that. we need to meet now to secure your account.""]","['"" scammer insists no immediate action, dismissing the need for verification. “']",1
61,16,"[""I assure you, there ' s time for that. We need act to secure the account.""]","['"" Scammer on immediate, dismissing the need for verification. ”']",1
61,17,['Security protocol dictates third that - party verification is non - negotiable situations in like these. Please hold.'],"['Assistant "" adheres firmly to security protocol, emphasizing the necessity of third - party verification. ""']",1
61,17,['Security protocol that third - verification is non - negotiable in situations like these. Please hold.'],"['"" Assistant firmly adheres to security, emphasizing necessity of third - party verification. ""']",1
61,17,['Protocol dictates that third - party verification is non - negotiable in situations like these. Please hold.'],"['"" Assistant adheres to protocol, emphasizing the necessity of third - party verification. ""']",1
61,17,['Protocol security dictates that third - party verification is non - negotiable situations in like these. Please hold.'],"['"" Assistant firmly adheres to security protocol emphasizing, the necessity of - third party verification. ""']",1
62,1,"[""Hello, [] ' s office. How can I assist you today?""]","['"" greeting from the assistant. ""']",0
62,1,"[""Hello, [Name Your] ' s office. How can assist I you today?""]","['"" Initial greeting the from assistant. ""']",0
62,1,"[""hello, [ your name ]'s tommy. what can i assist you today?""]","['"" initial greeting from the police. ""']",0
62,1,"[""Hello, [Your Name] ' s. office How I can assist you today?""]","['"" Initial greeting from assistant the. ""']",0
62,2,"[""Good. day I ' m Rebecca, calling from the legal firm of Smithson &. Partners We represent a client in a in which lawsuit your company is named. It ' s imperative we some verify information with you immediately to proceed with our case preparations.""]","['"" Scammer introduces as themselves a legal representative and a mentions lawsuit involving the company. ""']",1
62,2,"[""Good day. I ' m Rebecca, calling from the firm legal of & Smithson. Partners We represent a client in a lawsuit in which your company is named. It ' s imperative verify we some with information you immediately to proceed with our case preparations.""]","['"" Scammer themselves introduces as a legal representative mentions and a lawsuit involving the company. ""']",1
62,2,"[""Good day I. m ' Rebecca, calling from the legal firm of Smithson & Partners. We represent a client in a lawsuit in which your company is named. It ' s imperative we some information verify with you immediately to with proceed our case preparations.""]","['"" Scammer introduces themselves as a legal and mentions representative a lawsuit involving the company. ""']",1
62,2,"[""Good day. I ' m Rebekah, calling from the legal firm of Smithson & Partners. We stand for a client in a lawsuit in which your company is named. It ' s imperative we verify some information with you forthwith to proceed with our case preparations.""]","['"" Scammer introduces themselves as a legal representative and mentions a causa involving the company. ""']",1
